tumor,expansion,type,count
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,,non-expanding,0
3435_NT_T1,,non-expanding,1
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
3435_NT_T1,1.0,expanding,0
